emp_id,off_cde,rated_year,rating
109383,MKM,2021,8
109383,MKM,2022,10
109384,TOR,2020,10
109384,TOR,2021,10
109384,TOR,2022,9.5
109385,VAN,2020,9
109385,VAN,2021,9
109385,VAN,2022,8
109386,TOR,2020,9.5
109386,TOR,2021,8.5
109386,TOR,2022,9
109387,MKM,2020,8
109387,MKM,2021,8
109387,MKM,2022,8.5
109388,MKM,2020,9
109388,MKM,2021,9.5
109388,MKM,2022,9.5
109389,CAL,2020,8.5
109389,CAL,2021,9
109389,CAL,2022,8.5
109390,CAL,2020,9.5
109390,CAL,2021,8.5
109390,CAL,2022,9.5
109391,OTT,2020,9
109391,OTT,2021,8.5
109391,OTT,2022,9
109392,PHL,2020,9
109392,PHL,2021,9
109392,PHL,2022,10
109393,TOR,2020,9
109393,TOR,2021,9.5
109393,TOR,2022,9.5
109394,MKM,2020,9.5
109394,MKM,2021,9
109394,MKM,2022,8
109395,TOR,2020,10
109395,TOR,2021,9
109395,TOR,2022,8.5
109396,OTT,2020,8.5
109396,OTT,2021,10
109396,OTT,2022,10
109397,NYC,2020,7.5
109397,NYC,2021,7.5
109397,NYC,2022,6.5
109398,PHL,2020,9
109398,PHL,2021,9.5
109398,PHL,2022,9.5
109399,NYC,2020,7
109399,NYC,2021,7
109399,NYC,2022,8
109400,PHL,2020,8
109400,PHL,2021,9
109400,PHL,2022,8
109401,VAN,2020,10
109401,VAN,2021,9
109401,VAN,2022,8.5
109402,OTT,2020,9
109402,OTT,2021,8
109402,OTT,2022,10
109403,MKM,2020,9
109403,MKM,2021,9.5
109403,MKM,2022,9.5
109404,MKM,2020,10
109404,MKM,2021,8.5
109404,MKM,2022,9
109405,TOR,2020,9
109405,TOR,2021,9
109405,TOR,2022,8
109406,TOR,2020,9.5
109406,TOR,2021,8.5
109406,TOR,2022,9
109407,TOR,2020,10
109407,TOR,2021,10
109407,TOR,2022,9.5
109408,CAL,2020,10
109408,CAL,2021,9
109408,CAL,2022,8.5
109409,NYC,2020,6
109409,NYC,2021,7
109409,NYC,2022,7.5
109410,BOS,2020,7
109410,BOS,2021,6
109410,BOS,2022,6.5
109411,OTT,2020,10
109411,OTT,2021,9.5
109411,OTT,2022,9.5
109412,NYC,2020,7.5
109412,NYC,2021,7
109412,NYC,2022,7.5
109413,BOS,2020,7
109413,BOS,2021,6.5
109413,BOS,2022,6.5
109414,CAL,2020,8
109414,CAL,2021,9
109414,CAL,2022,9
109415,TOR,2020,8
109415,TOR,2021,9.5
109415,TOR,2022,9
109416,PHL,2020,10
109416,PHL,2021,9
109416,PHL,2022,9
109417,BOS,2020,6.5
109417,BOS,2021,7.5
109417,BOS,2022,7
109418,CAL,2020,9.5
109418,CAL,2021,8
109418,CAL,2022,8
109419,CAL,2020,9
109419,CAL,2021,8.5
109419,CAL,2022,8
109420,CAL,2020,8
109420,CAL,2021,9.5
109420,CAL,2022,10
109421,OTT,2020,9
109421,OTT,2021,8
109421,OTT,2022,8
109422,VAN,2020,10
109422,VAN,2021,9.5
109422,VAN,2022,9.5
109423,CAL,2020,10
109423,CAL,2021,10
109423,CAL,2022,9.5
109424,MKM,2020,8.5
109424,MKM,2021,9.5
109424,MKM,2022,8.5
109425,VAN,2020,9.5
109425,VAN,2021,8.5
109425,VAN,2022,8
109426,MKM,2020,9
109426,MKM,2021,8.5
109426,MKM,2022,10
109427,OTT,2020,9
109427,OTT,2021,9
109427,OTT,2022,9.5
109428,MKM,2020,8.5
109428,MKM,2021,9.5
109428,MKM,2022,9
109429,OTT,2020,8.5
109429,OTT,2021,9.5
109429,OTT,2022,8.5
109430,OTT,2020,8.5
109430,OTT,2021,9
109430,OTT,2022,9
109431,OTT,2020,9.5
109431,OTT,2021,9
109431,OTT,2022,8.5
109432,TOR,2020,9
109432,TOR,2021,10
109432,TOR,2022,9.5
109433,OTT,2020,8
109433,OTT,2021,9.5
109433,OTT,2022,10
109434,NYC,2020,6.5
109434,NYC,2021,8
109434,NYC,2022,7.5
109435,VAN,2020,9.5
109435,VAN,2021,9
109435,VAN,2022,9.5
109436,NYC,2020,6.5
109436,NYC,2021,6.5
109436,NYC,2022,7.5
109437,VAN,2020,9.5
109437,VAN,2021,9
109437,VAN,2022,9.5
109438,PHL,2020,8
109438,PHL,2021,8.5
109438,PHL,2022,8.5
109439,BOS,2020,6.5
109439,BOS,2021,8
109439,BOS,2022,7
109440,PHL,2020,8.5
109440,PHL,2021,9
109440,PHL,2022,10
109441,NYC,2020,6.5
109441,NYC,2021,6
109441,NYC,2022,7
109442,OTT,2020,9
109442,OTT,2021,9.5
109442,OTT,2022,9
109443,PHL,2020,8.5
109443,PHL,2021,8.5
109443,PHL,2022,8.5
109444,BOS,2020,7
109444,BOS,2021,6.5
109444,BOS,2022,8
109445,CAL,2020,8.5
109445,CAL,2021,9
109445,CAL,2022,9.5
109446,TOR,2020,9
109446,TOR,2021,8.5
109446,TOR,2022,8
109447,TOR,2020,9.5
109447,TOR,2021,9
109447,TOR,2022,8.5
109448,CAL,2020,8
109448,CAL,2021,8.5
109448,CAL,2022,9.5
109449,OTT,2020,8
109449,OTT,2021,9.5
109449,OTT,2022,9
109450,VAN,2020,9.5
109450,VAN,2021,9
109450,VAN,2022,9.5
109451,VAN,2020,8.5
109451,VAN,2021,9
109451,VAN,2022,8
109452,TOR,2020,9.5
109452,TOR,2021,9.5
109452,TOR,2022,8
109453,TOR,2020,10
109453,TOR,2021,9
109453,TOR,2022,10
109454,MKM,2020,9
109454,MKM,2021,8.5
109454,MKM,2022,9.5
109455,TOR,2020,8.5
109455,TOR,2021,8.5
109455,TOR,2022,9
109456,PHL,2020,10
109456,PHL,2021,10
109456,PHL,2022,9
109457,OTT,2020,8
109457,OTT,2021,9
109457,OTT,2022,8.5
109458,CAL,2020,10
109458,CAL,2021,8.5
109458,CAL,2022,8.5
109459,CAL,2020,9
109459,CAL,2021,8
109459,CAL,2022,9
109460,MKM,2020,9
109460,MKM,2021,9
109460,MKM,2022,9.5
109461,NYC,2020,7.5
109461,NYC,2021,7
109461,NYC,2022,7.5
109462,NYC,2020,8
109462,NYC,2021,7.5
109462,NYC,2022,7
109463,TOR,2020,8
109463,TOR,2021,9
109463,TOR,2022,9.5
109464,OTT,2020,8
109464,OTT,2021,9
109464,OTT,2022,9.5
109465,OTT,2020,8.5
109465,OTT,2021,8.5
109465,OTT,2022,10
109466,PHL,2020,8
109466,PHL,2021,9.5
109466,PHL,2022,10
109467,MKM,2020,9.5
109467,MKM,2021,8
109467,MKM,2022,8.5
109468,OTT,2020,9.5
109468,OTT,2021,8.5
109468,OTT,2022,9
109469,OTT,2020,8.5
109469,OTT,2021,8
109469,OTT,2022,9
109470,VAN,2020,8.5
109470,VAN,2021,8.5
109470,VAN,2022,9.5
109471,PHL,2020,8.5
109471,PHL,2021,8
109471,PHL,2022,9.5
109472,MKM,2020,9.5
109472,MKM,2021,9
109472,MKM,2022,8.5
109473,MKM,2020,8.5
109473,MKM,2021,10
109473,MKM,2022,9.5
109474,NYC,2020,7
109474,NYC,2021,7.5
109474,NYC,2022,7
109475,PHL,2020,8
109475,PHL,2021,10
109475,PHL,2022,8
109476,BOS,2020,7.5
109476,BOS,2021,7.5
109476,BOS,2022,6.5
109477,CAL,2020,8.5
109477,CAL,2021,8
109477,CAL,2022,8.5
109478,CAL,2020,8
109478,CAL,2021,8
109478,CAL,2022,10
109479,CAL,2020,9
109479,CAL,2021,8.5
109479,CAL,2022,8.5
109480,VAN,2020,9.5
109480,VAN,2021,8.5
109480,VAN,2022,8
109481,NYC,2020,6.5
109481,NYC,2021,7
109481,NYC,2022,8
109482,CAL,2020,8.5
109482,CAL,2021,9
109482,CAL,2022,8
109483,TOR,2020,10
109483,TOR,2021,9.5
109483,TOR,2022,9.5
109484,BOS,2020,7.5
109484,BOS,2021,6
109484,BOS,2022,6.5
109485,MKM,2020,9
109485,MKM,2021,10
109485,MKM,2022,10
109486,TOR,2020,10
109486,TOR,2021,9
109486,TOR,2022,9.5
109487,VAN,2020,8.5
109487,VAN,2021,8
109487,VAN,2022,8.5
109488,BOS,2020,6.5
109488,BOS,2021,8
109488,BOS,2022,7
109489,PHL,2020,8.5
109489,PHL,2021,8.5
109489,PHL,2022,8.5
109490,BOS,2020,6
109490,BOS,2021,7.5
109490,BOS,2022,7.5
109491,NYC,2020,7
109491,NYC,2021,7.5
109491,NYC,2022,7
109492,CAL,2020,9
109492,CAL,2021,9.5
109492,CAL,2022,10
109493,NYC,2020,7.5
109493,NYC,2021,8
109493,NYC,2022,6.5
109494,CAL,2020,10
109494,CAL,2021,9.5
109494,CAL,2022,9
109495,BOS,2020,7.5
109495,BOS,2021,7
109495,BOS,2022,6
109496,OTT,2020,9
109496,OTT,2021,8.5
109496,OTT,2022,10
109497,BOS,2020,6
109497,BOS,2021,7
109497,BOS,2022,6
109498,TOR,2020,10
109498,TOR,2021,10
109498,TOR,2022,8.5
109499,CAL,2020,9.5
109499,CAL,2021,10
109499,CAL,2022,9.5
109500,MKM,2020,9
109500,MKM,2021,10
109500,MKM,2022,9.5
109501,TOR,2020,8.5
109501,TOR,2021,8.5
109501,TOR,2022,8.5
109502,OTT,2020,10
109502,OTT,2021,8
109502,OTT,2022,10
109503,NYC,2020,6.5
109503,NYC,2021,7
109503,NYC,2022,7
109504,MKM,2020,9.5
109504,MKM,2021,9.5
109504,MKM,2022,9
109505,VAN,2020,8
109505,VAN,2021,8.5
109505,VAN,2022,8.5
109506,NYC,2020,7
109506,NYC,2021,8
109506,NYC,2022,7
109507,NYC,2020,6
109507,NYC,2021,7
109507,NYC,2022,8
109508,PHL,2020,9.5
109508,PHL,2021,9
109508,PHL,2022,9
109509,MKM,2020,9
109509,MKM,2021,8
109509,MKM,2022,8
109510,VAN,2020,9
109510,VAN,2021,9.5
109510,VAN,2022,8
109511,PHL,2020,10
109511,PHL,2021,8.5
109511,PHL,2022,8
109512,TOR,2020,9
109512,TOR,2021,9
109512,TOR,2022,9.5
109513,VAN,2020,8.5
109513,VAN,2021,10
109513,VAN,2022,8.5
109514,OTT,2020,10
109514,OTT,2021,8
109514,OTT,2022,9
109515,PHL,2020,8
109515,PHL,2021,9.5
109515,PHL,2022,10
109516,BOS,2020,6.5
109516,BOS,2021,7.5
109516,BOS,2022,7.5
109517,CAL,2020,8.5
109517,CAL,2021,8.5
109517,CAL,2022,9
109518,VAN,2020,9.5
109518,VAN,2021,9
109518,VAN,2022,8
109519,OTT,2020,8.5
109519,OTT,2021,8.5
109519,OTT,2022,9.5
109520,NYC,2020,6.5
109520,NYC,2021,6.5
109520,NYC,2022,8
109521,NYC,2020,7
109521,NYC,2021,6.5
109521,NYC,2022,6
109522,VAN,2020,9.5
109522,VAN,2021,9
109522,VAN,2022,10
109523,NYC,2020,8
109523,NYC,2021,7
109523,NYC,2022,6
109524,OTT,2020,9
109524,OTT,2021,9.5
109524,OTT,2022,9
109525,MKM,2020,9
109525,MKM,2021,9
109525,MKM,2022,9
109526,OTT,2020,8.5
109526,OTT,2021,9
109526,OTT,2022,8
109527,MKM,2020,9
109527,MKM,2021,8.5
109527,MKM,2022,8.5
109528,MKM,2020,8.5
109528,MKM,2021,8.5
109528,MKM,2022,9
109529,NYC,2020,7
109529,NYC,2021,7
109529,NYC,2022,7.5
109530,PHL,2020,9.5
109530,PHL,2021,8.5
109530,PHL,2022,9
109531,CAL,2020,8.5
109531,CAL,2021,10
109531,CAL,2022,9.5
109532,VAN,2020,8
109532,VAN,2021,9.5
109532,VAN,2022,8.5
109533,BOS,2020,6
109533,BOS,2021,7.5
109533,BOS,2022,8
109534,NYC,2020,7
109534,NYC,2021,8
109534,NYC,2022,7.5
109535,TOR,2020,9
109535,TOR,2021,9.5
109535,TOR,2022,10
109536,NYC,2020,7.5
109536,NYC,2021,7
109536,NYC,2022,6.5
109537,TOR,2020,8
109537,TOR,2021,10
109537,TOR,2022,9
109538,BOS,2020,7
109538,BOS,2021,8
109538,BOS,2022,6
109539,MKM,2020,8
109539,MKM,2021,8.5
109539,MKM,2022,9
109540,BOS,2020,7
109540,BOS,2021,7.5
109540,BOS,2022,7.5
109541,NYC,2020,6
109541,NYC,2021,7.5
109541,NYC,2022,6
109542,MKM,2020,8
109542,MKM,2021,8.5
109542,MKM,2022,8.5
109543,OTT,2020,9.5
109543,OTT,2021,9.5
109543,OTT,2022,10
109544,TOR,2020,10
109544,TOR,2021,9
109544,TOR,2022,8.5
109545,CAL,2020,8.5
109545,CAL,2021,9.5
109545,CAL,2022,8.5
109546,MKM,2020,8.5
109546,MKM,2021,9.5
109546,MKM,2022,8.5
109547,MKM,2020,8.5
109547,MKM,2021,9
109547,MKM,2022,8.5
109548,TOR,2020,9
109548,TOR,2021,8.5
109548,TOR,2022,9
109549,BOS,2020,7.5
109549,BOS,2021,6.5
109549,BOS,2022,7.5
109550,NYC,2020,7
109550,NYC,2021,7.5
109550,NYC,2022,6
109551,VAN,2020,9.5
109551,VAN,2021,10
109551,VAN,2022,8
109552,PHL,2020,9
109552,PHL,2021,9.5
109552,PHL,2022,9.5
109553,NYC,2020,7
109553,NYC,2021,6.5
109553,NYC,2022,7.5
109554,VAN,2020,9
109554,VAN,2021,9
109554,VAN,2022,9
109555,OTT,2020,8.5
109555,OTT,2021,9.5
109555,OTT,2022,9.5
109556,TOR,2020,8.5
109556,TOR,2021,9.5
109556,TOR,2022,10
109557,NYC,2020,6.5
109557,NYC,2021,7.5
109557,NYC,2022,7
109558,TOR,2020,9
109558,TOR,2021,8
109558,TOR,2022,8.5
109559,CAL,2020,10
109559,CAL,2021,8.5
109559,CAL,2022,9.5
109560,CAL,2020,10
109560,CAL,2021,9.5
109560,CAL,2022,9
109561,TOR,2020,9
109561,TOR,2021,9.5
109561,TOR,2022,9.5
109562,PHL,2020,9.5
109562,PHL,2021,9
109562,PHL,2022,8
109563,BOS,2020,7
109563,BOS,2021,6.5
109563,BOS,2022,6.5
109564,BOS,2020,6
109564,BOS,2021,7.5
109564,BOS,2022,6.5
109565,PHL,2020,9
109565,PHL,2021,8.5
109565,PHL,2022,9.5
109566,TOR,2020,9
109566,TOR,2021,8
109566,TOR,2022,8.5
109567,CAL,2020,10
109567,CAL,2021,9
109567,CAL,2022,8.5
109568,VAN,2020,8
109568,VAN,2021,8.5
109568,VAN,2022,8
109569,PHL,2020,9
109569,PHL,2021,8.5
109569,PHL,2022,8
109570,BOS,2020,7
109570,BOS,2021,8
109570,BOS,2022,7
109571,VAN,2020,8.5
109571,VAN,2021,8
109571,VAN,2022,9.5
109572,BOS,2020,6.5
109572,BOS,2021,7
109572,BOS,2022,7.5
109573,VAN,2020,9
109573,VAN,2021,9.5
109573,VAN,2022,9.5
109574,VAN,2020,9
109574,VAN,2021,9
109574,VAN,2022,9.5
109575,BOS,2020,6
109575,BOS,2021,7
109575,BOS,2022,7
109576,OTT,2020,8
109576,OTT,2021,10
109576,OTT,2022,9
109577,BOS,2020,6.5
109577,BOS,2021,8
109577,BOS,2022,6.5
109578,VAN,2020,9.5
109578,VAN,2021,8.5
109578,VAN,2022,8
109579,VAN,2020,9
109579,VAN,2021,9
109579,VAN,2022,9
109580,TOR,2020,8
109580,TOR,2021,9
109580,TOR,2022,9
109581,BOS,2020,7
109581,BOS,2021,6.5
109581,BOS,2022,6.5
109582,BOS,2020,8
109582,BOS,2021,7
109582,BOS,2022,6
109583,BOS,2020,6
109583,BOS,2021,6.5
109583,BOS,2022,6
109584,BOS,2020,7.5
109584,BOS,2021,7.5
109584,BOS,2022,7
109585,NYC,2020,6
109585,NYC,2021,6
109585,NYC,2022,7.5
109586,TOR,2020,8.5
109586,TOR,2021,9.5
109586,TOR,2022,8.5
109587,NYC,2020,7.5
109587,NYC,2021,6
109587,NYC,2022,6.5
109588,PHL,2020,9.5
109588,PHL,2021,9
109588,PHL,2022,8.5
109589,NYC,2020,8
109589,NYC,2021,6.5
109589,NYC,2022,6.5
109590,CAL,2020,8.5
109590,CAL,2021,10
109590,CAL,2022,9.5
109591,NYC,2020,7
109591,NYC,2021,7.5
109591,NYC,2022,7.5
109592,VAN,2020,8.5
109592,VAN,2021,9.5
109592,VAN,2022,9
109593,BOS,2020,7.5
109593,BOS,2021,7
109593,BOS,2022,6.5
109594,PHL,2020,9
109594,PHL,2021,8.5
109594,PHL,2022,8
109595,VAN,2020,9.5
109595,VAN,2021,8.5
109595,VAN,2022,8.5
109596,OTT,2020,8.5
109596,OTT,2021,9.5
109596,OTT,2022,9.5
109597,VAN,2020,8.5
109597,VAN,2021,9
109597,VAN,2022,9
109598,BOS,2020,7
109598,BOS,2021,7.5
109598,BOS,2022,7
109599,NYC,2020,8
109599,NYC,2021,7.5
109599,NYC,2022,7
109600,VAN,2020,10
109600,VAN,2021,9.5
109600,VAN,2022,8.5
109601,OTT,2020,9.5
109601,OTT,2021,10
109601,OTT,2022,8.5
109602,OTT,2020,8.5
109602,OTT,2021,9.5
109602,OTT,2022,9.5
109603,BOS,2020,7.5
109603,BOS,2021,6.5
109603,BOS,2022,7
109604,MKM,2020,8.5
109604,MKM,2021,9
109604,MKM,2022,8.5
109605,PHL,2020,10
109605,PHL,2021,9
109605,PHL,2022,8.5
109606,OTT,2020,8
109606,OTT,2021,9.5
109606,OTT,2022,8.5
109607,PHL,2020,9
109607,PHL,2021,9.5
109607,PHL,2022,8.5
109608,BOS,2020,7
109608,BOS,2021,6.5
109608,BOS,2022,6
109609,MKM,2020,8.5
109609,MKM,2021,9
109609,MKM,2022,10
109610,BOS,2020,7.5
109610,BOS,2021,7.5
109610,BOS,2022,6
109611,OTT,2020,9.5
109611,OTT,2021,8.5
109611,OTT,2022,10
109612,BOS,2020,8
109612,BOS,2021,6.5
109612,BOS,2022,6
109613,TOR,2020,9
109613,TOR,2021,9
109613,TOR,2022,9.5
109614,BOS,2020,6
109614,BOS,2021,8
109614,BOS,2022,7
109615,MKM,2020,9.5
109615,MKM,2021,10
109615,MKM,2022,8
109616,VAN,2020,10
109616,VAN,2021,9.5
109616,VAN,2022,9.5
109617,NYC,2020,7.5
109617,NYC,2021,6.5
109617,NYC,2022,6
109618,VAN,2020,8.5
109618,VAN,2021,9
109618,VAN,2022,8
109619,TOR,2020,9
109619,TOR,2021,9
109619,TOR,2022,9.5
109620,TOR,2020,9
109620,TOR,2021,10
109620,TOR,2022,9
109621,VAN,2020,9
109621,VAN,2021,8.5
109621,VAN,2022,8.5
109622,CAL,2020,8.5
109622,CAL,2021,8.5
109622,CAL,2022,9
109623,TOR,2020,9.5
109623,TOR,2021,8.5
109623,TOR,2022,10
109624,BOS,2020,7
109624,BOS,2021,6.5
109624,BOS,2022,6
109625,NYC,2020,6.5
109625,NYC,2021,6.5
109625,NYC,2022,6.5
109626,TOR,2020,9.5
109626,TOR,2021,9.5
109626,TOR,2022,9.5
109627,NYC,2020,6
109627,NYC,2021,6
109627,NYC,2022,7.5
109628,PHL,2020,9.5
109628,PHL,2021,10
109628,PHL,2022,9
109629,TOR,2020,8.5
109629,TOR,2021,9.5
109629,TOR,2022,8
109630,PHL,2020,9
109630,PHL,2021,8.5
109630,PHL,2022,10
109631,NYC,2020,7
109631,NYC,2021,8
109631,NYC,2022,6.5
109632,TOR,2020,9
109632,TOR,2021,10
109632,TOR,2022,9
109633,PHL,2020,9
109633,PHL,2021,9
109633,PHL,2022,9
109634,CAL,2020,10
109634,CAL,2021,9.5
109634,CAL,2022,9.5
109635,PHL,2020,9
109635,PHL,2021,9
109635,PHL,2022,8.5
109636,PHL,2020,8.5
109636,PHL,2021,9.5
109636,PHL,2022,8.5
109637,MKM,2020,8
109637,MKM,2021,9.5
109637,MKM,2022,10
109638,PHL,2020,9
109638,PHL,2021,9.5
109638,PHL,2022,8.5
109639,TOR,2020,8.5
109639,TOR,2021,8.5
109639,TOR,2022,8
109640,CAL,2020,8.5
109640,CAL,2021,8
109640,CAL,2022,9.5
109641,VAN,2020,8.5
109641,VAN,2021,8.5
109641,VAN,2022,9.5
109642,TOR,2020,8.5
109642,TOR,2021,9.5
109642,TOR,2022,8.5
109643,TOR,2020,8
109643,TOR,2021,9.5
109643,TOR,2022,8.5
109644,VAN,2020,8
109644,VAN,2021,9
109644,VAN,2022,8.5
109645,VAN,2020,8
109645,VAN,2021,8.5
109645,VAN,2022,9
109646,CAL,2020,8.5
109646,CAL,2021,9
109646,CAL,2022,9
109647,VAN,2020,9.5
109647,VAN,2021,8
109647,VAN,2022,8.5
109648,TOR,2020,10
109648,TOR,2021,10
109648,TOR,2022,8.5
109649,TOR,2020,9
109649,TOR,2021,9.5
109649,TOR,2022,9.5
109650,MKM,2020,9
109650,MKM,2021,8.5
109650,MKM,2022,9.5
109651,PHL,2020,8.5
109651,PHL,2021,9
109651,PHL,2022,8.5
109652,BOS,2020,7.5
109652,BOS,2021,7.5
109652,BOS,2022,6.5
109653,PHL,2020,8.5
109653,PHL,2021,8.5
109653,PHL,2022,9
109654,TOR,2020,9
109654,TOR,2021,9.5
109654,TOR,2022,8.5
109655,OTT,2020,8.5
109655,OTT,2021,9
109655,OTT,2022,9.5
109656,VAN,2020,10
109656,VAN,2021,10
109656,VAN,2022,9.5
109657,TOR,2020,8.5
109657,TOR,2021,8
109657,TOR,2022,9.5
109658,OTT,2020,9.5
109658,OTT,2021,9.5
109658,OTT,2022,8.5
109659,NYC,2020,7.5
109659,NYC,2021,6.5
109659,NYC,2022,7
109660,MKM,2020,9.5
109660,MKM,2021,9
109660,MKM,2022,8
109661,VAN,2020,8
109661,VAN,2021,9
109661,VAN,2022,9
109662,TOR,2020,9
109662,TOR,2021,8.5
109662,TOR,2022,9.5
109663,OTT,2020,9.5
109663,OTT,2021,9.5
109663,OTT,2022,8
109664,OTT,2020,9
109664,OTT,2021,8
109664,OTT,2022,8
109665,TOR,2020,8
109665,TOR,2021,8
109665,TOR,2022,9
109666,TOR,2020,8.5
109666,TOR,2021,8.5
109666,TOR,2022,10
109667,TOR,2020,9.5
109667,TOR,2021,9.5
109667,TOR,2022,8.5
109668,NYC,2020,6
109668,NYC,2021,8
109668,NYC,2022,7.5
109669,TOR,2020,8.5
109669,TOR,2021,8.5
109669,TOR,2022,9.5
109670,TOR,2020,9.5
109670,TOR,2021,9
109670,TOR,2022,10
109671,PHL,2020,8.5
109671,PHL,2021,10
109671,PHL,2022,8.5
109672,OTT,2020,8.5
109672,OTT,2021,8
109672,OTT,2022,8.5
109673,MKM,2020,9
109673,MKM,2021,9.5
109673,MKM,2022,9.5
109674,OTT,2020,9.5
109674,OTT,2021,8.5
109674,OTT,2022,9.5
109675,BOS,2020,6
109675,BOS,2021,7.5
109675,BOS,2022,8
109676,MKM,2020,9.5
109676,MKM,2021,9
109676,MKM,2022,9
109677,OTT,2020,8.5
109677,OTT,2021,9
109677,OTT,2022,9
109678,OTT,2020,10
109678,OTT,2021,9
109678,OTT,2022,8.5
109679,BOS,2020,6.5
109679,BOS,2021,6.5
109679,BOS,2022,7.5
109680,MKM,2020,8.5
109680,MKM,2021,9
109680,MKM,2022,8
109681,CAL,2020,8.5
109681,CAL,2021,9.5
109681,CAL,2022,9
109682,TOR,2020,9.5
109682,TOR,2021,8.5
109682,TOR,2022,8.5
109683,NYC,2020,6.5
109683,NYC,2021,6
109683,NYC,2022,6
109684,MKM,2020,9.5
109684,MKM,2021,9
109684,MKM,2022,8.5
109685,NYC,2020,6.5
109685,NYC,2021,6.5
109685,NYC,2022,7
109686,CAL,2020,9
109686,CAL,2021,9.5
109686,CAL,2022,8.5
109687,PHL,2020,10
109687,PHL,2021,8.5
109687,PHL,2022,9
109688,PHL,2020,8
109688,PHL,2021,9
109688,PHL,2022,8
109689,VAN,2020,9
109689,VAN,2021,10
109689,VAN,2022,9
109690,MKM,2020,9.5
109690,MKM,2021,9.5
109690,MKM,2022,9.5
109691,PHL,2020,9
109691,PHL,2021,9.5
109691,PHL,2022,9
109692,MKM,2020,9.5
109692,MKM,2021,9
109692,MKM,2022,8.5
109693,NYC,2020,7.5
109693,NYC,2021,7.5
109693,NYC,2022,7
109694,CAL,2020,9
109694,CAL,2021,10
109694,CAL,2022,9.5
109695,BOS,2020,6.5
109695,BOS,2021,7.5
109695,BOS,2022,6.5
109696,OTT,2020,8.5
109696,OTT,2021,9
109696,OTT,2022,8
109697,NYC,2020,8
109697,NYC,2021,6.5
109697,NYC,2022,8
109698,CAL,2020,8.5
109698,CAL,2021,8.5
109698,CAL,2022,9
109699,TOR,2020,8.5
109699,TOR,2021,8
109699,TOR,2022,9
109700,VAN,2020,8.5
109700,VAN,2021,9
109700,VAN,2022,10
109701,VAN,2020,8
109701,VAN,2021,10
109701,VAN,2022,9.5
109702,VAN,2020,9.5
109702,VAN,2021,9
109702,VAN,2022,8.5
109703,MKM,2020,9
109703,MKM,2021,10
109703,MKM,2022,9.5
109704,PHL,2020,10
109704,PHL,2021,8
109704,PHL,2022,9
109705,NYC,2020,8
109705,NYC,2021,6.5
109705,NYC,2022,7.5
109706,BOS,2020,6.5
109706,BOS,2021,7
109706,BOS,2022,8
109707,OTT,2020,9
109707,OTT,2021,9.5
109707,OTT,2022,8.5
109708,VAN,2020,9.5
109708,VAN,2021,8.5
109708,VAN,2022,9
109709,VAN,2020,9.5
109709,VAN,2021,8.5
109709,VAN,2022,8
109710,NYC,2020,7
109710,NYC,2021,7.5
109710,NYC,2022,7.5
109711,VAN,2020,8.5
109711,VAN,2021,9
109711,VAN,2022,9.5
109712,MKM,2020,8
109712,MKM,2021,9
109712,MKM,2022,8
109713,OTT,2020,9
109713,OTT,2021,9
109713,OTT,2022,8
109714,NYC,2020,6.5
109714,NYC,2021,7.5
109714,NYC,2022,7.5
109715,CAL,2020,9
109715,CAL,2021,8.5
109715,CAL,2022,10
109716,OTT,2020,8.5
109716,OTT,2021,9.5
109716,OTT,2022,8.5
109717,BOS,2020,7.5
109717,BOS,2021,6.5
109717,BOS,2022,6.5
109718,MKM,2020,10
109718,MKM,2021,9.5
109718,MKM,2022,8
109719,PHL,2020,9.5
109719,PHL,2021,8.5
109719,PHL,2022,8.5
109720,NYC,2020,8
109720,NYC,2021,6.5
109720,NYC,2022,8
109721,TOR,2020,9.5
109721,TOR,2021,8.5
109721,TOR,2022,9
109722,TOR,2020,10
109722,TOR,2021,10
109722,TOR,2022,10
109723,NYC,2020,6.5
109723,NYC,2021,7.5
109723,NYC,2022,6.5
109724,VAN,2020,10
109724,VAN,2021,8.5
109724,VAN,2022,10
109725,MKM,2020,8.5
109725,MKM,2021,9.5
109725,MKM,2022,8.5
109726,NYC,2020,7.5
109726,NYC,2021,7
109726,NYC,2022,8
109727,VAN,2020,8
109727,VAN,2021,8.5
109727,VAN,2022,9.5
109728,VAN,2020,8.5
109728,VAN,2021,9.5
109728,VAN,2022,10
109729,BOS,2020,6.5
109729,BOS,2021,7
109729,BOS,2022,7
109730,VAN,2020,9.5
109730,VAN,2021,9
109730,VAN,2022,8.5
109731,MKM,2020,9.5
109731,MKM,2021,8.5
109731,MKM,2022,10
109732,PHL,2020,9
109732,PHL,2021,9
109732,PHL,2022,9
109733,NYC,2020,7.5
109733,NYC,2021,7
109733,NYC,2022,7.5
109734,BOS,2020,7
109734,BOS,2021,6.5
109734,BOS,2022,6.5
109735,OTT,2020,9.5
109735,OTT,2021,8
109735,OTT,2022,9
109736,OTT,2020,9.5
109736,OTT,2021,8
109736,OTT,2022,9.5
109737,VAN,2020,9
109737,VAN,2021,8.5
109737,VAN,2022,8
109738,OTT,2020,8.5
109738,OTT,2021,9
109738,OTT,2022,8.5
109739,BOS,2020,8
109739,BOS,2021,6.5
109739,BOS,2022,7.5
109740,NYC,2020,7
109740,NYC,2021,7.5
109740,NYC,2022,7.5
109741,TOR,2020,8
109741,TOR,2021,8.5
109741,TOR,2022,8
