EmployeeID,JoiningYear,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition,LeavingYear,Reason,RelievingStatus,office_code,JobLevel_updated
110303,2020,36,Travel_Rarely,338,HR,4,Bachelors,1,1874,2,Male,64,3,2,Single,4886,9263,1,Y,No,14,3,2,80,0,7,4,3,2,1,1,1,No,,,,CAL,L2
110304,2020,32,Travel_Rarely,145,Corporate Functions,4,Doctorate,1,300,3,Female,46,2,2,Married,2645,13201,5,Y,No,20,4,3,80,0,7,2,3,2,1,1,1,No,,,,MKM,L1
110305,2020,35,Travel_Rarely,1174,Delivery,23,Masters,1,1727,3,Male,57,3,2,Married,6811,5129,2,Y,Yes,16,3,2,80,1,17,3,3,2,2,1,2,No,,,,PHL,L2
110306,2020,25,Travel_Rarely,1334,Sales,15,Diploma,1,1345,1,Male,86,3,3,Married,6320,12453,1,Y,No,11,3,1,80,0,6,3,2,2,1,1,1,No,,,,OTT,L2
110307,2020,49,Travel_Rarely,1449,Marketing,11,Masters,1,241,3,Female,52,2,2,Divorced,19920,17061,2,Y,No,14,3,1,80,0,21,4,3,2,2,2,2,No,,,,BOS,L5
110308,2020,36,Travel_Rarely,491,Corporate Functions,3,Diploma,1,372,3,Male,47,3,3,Divorced,4158,2285,2,Y,No,19,3,2,80,0,14,1,2,2,1,1,1,No,,,,MKM,L1
110309,2020,35,Travel_Rarely,670,Product,4,Bachelors,1,2013,3,Male,95,3,2,Single,5138,9189,6,Y,No,13,3,2,80,2,17,3,3,2,1,1,1,No,,,,CAL,L2
110310,2020,39,Travel_Rarely,458,Sales,15,Doctorate,1,1334,3,Male,72,3,2,Married,3554,8583,8,Y,No,15,3,2,80,0,6,0,2,2,1,1,1,No,,,,PHL,L1
110311,2020,32,Travel_Rarely,1320,HR,25,Masters,1,720,3,Female,53,2,2,Married,2424,17970,4,Y,No,12,3,4,80,0,6,3,2,2,2,1,1,No,,,,BOS,L1
110312,2020,35,Travel_Rarely,733,Corporate Functions,11,Doctorate,1,1624,1,Female,48,2,3,Married,6097,4197,3,Y,Yes,16,3,3,80,0,10,3,3,2,1,1,2,No,,,,TOR,L2
110313,2020,33,Travel_Rarely,213,Sales,19,Diploma,1,549,3,Male,51,1,2,Married,4199,19114,0,Y,No,14,3,3,80,0,6,2,3,2,2,2,2,No,,,,TOR,L1
110314,2020,39,Travel_Rarely,1204,HR,14,Bachelors,1,1155,2,Male,71,2,1,Married,3089,12325,1,Y,No,14,3,2,80,2,11,2,3,2,2,1,2,No,,,,PHL,L1
110315,2020,43,Travel_Rarely,1210,HR,9,Masters,1,1634,4,Female,75,3,4,Married,4245,8578,3,Y,No,15,3,3,80,0,8,1,3,2,1,1,1,No,,,,CAL,L2
110316,2020,39,Travel_Rarely,644,Product,2,Masters,1,1796,3,Male,95,3,1,Single,3352,25593,4,Y,No,17,3,3,80,1,7,4,2,2,2,1,1,No,,,,VAN,L1
110317,2020,39,Travel_Rarely,118,Marketing,9,Masters,1,1240,2,Male,83,2,2,Married,6837,11593,6,Y,No,12,3,2,80,1,7,2,4,2,1,1,2,No,,,,OTT,L2
110318,2020,33,Travel_Rarely,428,Delivery,7,Bachelors,1,1514,3,Male,50,3,1,Married,4467,17333,0,Y,Yes,13,3,1,80,1,6,2,3,2,2,1,1,No,,,,TOR,L2
110319,2020,37,Travel_Rarely,1278,Corporate Functions,6,Bachelors,1,667,2,Male,74,2,3,Single,4201,2288,6,Y,Yes,13,3,3,80,0,8,3,2,2,1,1,1,No,,,,CAL,L1
110320,2020,52,Travel_Rarely,1012,Delivery,14,Bachelors,1,354,4,Male,53,3,1,Married,4412,26315,0,Y,No,12,3,2,80,1,5,3,3,2,1,1,1,No,,,,CAL,L1
110321,2020,47,Travel_Rarely,1336,HR,4,Doctorate,1,433,3,Male,53,3,2,Married,18479,16256,3,Y,No,11,3,1,80,1,22,2,2,2,1,1,1,No,,,,CAL,L5
110322,2020,31,Travel_Rarely,713,Marketing,13,Diploma,1,1604,2,Male,54,2,2,Single,3967,8917,1,Y,No,12,3,1,80,2,5,3,2,2,1,1,1,No,,,,CAL,L1
110323,2020,39,Travel_Rarely,1175,HR,4,Bachelors,1,842,1,Female,68,2,3,Divorced,5489,26379,4,Y,No,12,3,3,80,1,11,2,3,2,2,1,2,No,,,,CAL,L2
110324,2020,28,Travel_Rarely,1018,Sales,1,Masters,1,681,1,Female,67,2,3,Married,4283,4525,0,Y,No,15,3,2,80,1,4,2,3,2,1,1,1,No,,,,PHL,L2
110325,2020,32,Travel_Rarely,1055,Delivery,10,Doctorate,1,242,1,Male,71,3,2,Married,2288,16585,1,Y,No,13,3,3,80,1,7,4,2,2,2,1,2,No,,,,BOS,L1
110326,2020,39,Travel_Rarely,1223,Marketing,9,Masters,1,1751,3,Male,66,3,2,Divorced,13472,7891,6,Y,No,20,3,3,80,0,9,3,3,2,2,1,1,No,,,,TOR,L3
110327,2020,25,Travel_Rarely,882,Sales,18,Doctorate,1,474,2,Male,69,3,3,Married,2787,23782,1,Y,No,19,3,3,80,0,5,4,3,2,2,1,2,No,,,,VAN,L1
110328,2020,36,Travel_Rarely,903,Marketing,8,Doctorate,1,676,1,Male,48,2,2,Divorced,8839,13886,2,Y,Yes,11,3,3,80,0,12,2,3,2,1,1,1,No,,,,MKM,L2
110329,2020,34,Travel_Rarely,824,Marketing,6,Masters,1,787,3,Male,45,3,2,Married,2477,14727,3,Y,No,18,3,2,80,0,8,2,2,2,1,1,1,No,,,,NYC,L1
110330,2020,39,Travel_Rarely,754,HR,2,Bachelors,1,529,3,Female,47,3,2,Divorced,5694,22538,6,Y,No,12,3,3,80,1,8,4,2,2,2,1,2,No,,,,MKM,L2
110331,2020,36,Travel_Rarely,731,Corporate Functions,18,Masters,1,504,3,Male,86,2,3,Single,5851,18956,6,Y,No,13,3,2,80,1,11,2,3,2,2,1,2,No,,,,MKM,L2
110332,2020,39,Travel_Rarely,527,Product,5,Diploma,1,1758,2,Female,81,3,2,Married,6657,15550,3,Y,No,12,3,1,80,0,11,2,1,2,1,1,1,No,,,,BOS,L2
110333,2020,26,Travel_Rarely,1200,Delivery,4,Doctorate,1,1863,3,Male,55,3,3,Single,2360,19809,0,Y,No,14,3,3,80,0,6,3,2,2,2,1,1,No,,,,BOS,L1
110334,2020,34,Travel_Rarely,984,Delivery,2,Doctorate,1,1151,2,Male,39,2,2,Single,6886,19762,3,Y,No,18,3,3,80,0,11,3,2,2,2,1,2,No,,,,VAN,L2
110335,2020,31,Travel_Rarely,460,Product,17,Doctorate,1,1748,3,Male,78,1,3,Married,9617,3703,3,Y,No,13,3,2,80,0,9,2,1,2,2,1,1,No,,,,VAN,L3
110336,2020,48,Travel_Rarely,431,HR,2,Bachelors,1,583,3,Male,37,2,3,Single,7892,19559,1,Y,No,13,3,3,80,0,24,4,2,2,2,1,2,No,,,,TOR,L2
110337,2020,33,Non-Travel,632,Product,17,Bachelors,1,1347,3,Male,71,3,3,Divorced,3595,8756,6,Y,No,13,3,2,80,1,6,2,2,2,1,1,1,No,,,,CAL,L1
110338,2020,31,Travel_Frequently,483,Product,10,Doctorate,1,1130,1,Female,48,3,4,Married,3516,17236,2,Y,No,16,3,1,80,0,5,3,3,2,1,1,1,No,,,,NYC,L1
110339,2020,28,Travel_Rarely,1350,Sales,18,Masters,1,1197,2,Male,69,3,2,Single,4233,13281,5,Y,No,20,3,2,80,2,8,2,3,2,2,1,2,No,,,,VAN,L1
110340,2020,36,Travel_Rarely,568,Corporate Functions,5,Masters,1,1856,3,Male,72,3,4,Single,2823,21374,2,Y,No,20,3,1,80,0,9,2,3,2,1,1,1,No,,,,NYC,L1
110341,2020,57,Travel_Rarely,1327,Sales,2,Doctorate,1,205,3,Male,35,2,3,Single,18509,21681,7,Y,No,19,3,4,80,1,27,3,2,2,1,1,1,No,,,,NYC,L4
110342,2020,50,Travel_Rarely,1163,Sales,4,Doctorate,1,820,1,Male,75,2,3,Married,18847,11629,2,Y,No,12,3,3,80,1,24,2,3,2,2,1,1,No,,,,CAL,L5
110343,2020,28,Travel_Rarely,894,Product,14,Doctorate,1,1102,1,Male,49,2,3,Divorced,2208,22480,1,Y,Yes,15,3,4,80,1,3,4,2,2,1,1,1,No,,,,OTT,L1
110344,2020,33,Travel_Rarely,1107,Marketing,5,Masters,1,1867,3,Male,76,3,3,Single,2029,12659,2,Y,No,14,3,2,80,2,13,2,3,2,1,1,1,No,,,,NYC,L1
110345,2020,43,Travel_Rarely,612,Sales,19,Diploma,1,1126,2,Male,82,3,2,Single,18056,13031,2,Y,No,20,3,3,80,0,21,3,3,2,2,1,1,No,,,,NYC,L5
110346,2020,29,Travel_Rarely,684,HR,8,Doctorate,1,482,2,Female,31,2,4,Single,3987,7639,0,Y,No,17,3,2,80,0,4,2,3,2,1,1,1,No,,,,NYC,L1
110347,2020,30,Travel_Rarely,661,Sales,4,Bachelors,1,403,3,Male,82,2,3,Married,4751,10023,0,Y,No,12,3,3,80,1,6,3,3,2,1,1,1,No,,,,NYC,L1
110348,2020,26,Travel_Rarely,1098,Sales,17,Doctorate,1,948,3,Female,74,2,2,Married,2614,26735,2,Y,No,15,3,2,80,2,5,2,3,2,1,1,2,No,,,,OTT,L1
110349,2020,36,Travel_Rarely,415,Corporate Functions,2,Diploma,1,1514,3,Female,61,2,2,Married,7566,14080,2,Y,No,17,3,3,80,1,9,5,4,2,2,1,1,No,,,,OTT,L2
110350,2020,47,Travel_Rarely,1150,Product,12,Masters,1,433,3,Male,79,2,3,Married,4854,14888,4,Y,No,11,3,3,80,1,16,2,2,2,2,1,2,No,,,,PHL,L2
110351,2020,39,Travel_Rarely,1086,Corporate Functions,17,Bachelors,1,1940,1,Female,44,1,2,Married,5723,4042,5,Y,No,17,3,3,80,1,11,1,3,2,2,1,2,No,,,,TOR,L2
110352,2020,36,Travel_Rarely,345,Corporate Functions,19,Doctorate,1,1653,3,Female,39,2,2,Divorced,5583,16941,3,Y,No,14,3,3,80,2,10,1,1,2,1,1,2,No,,,,CAL,L2
110353,2020,51,Travel_Rarely,841,HR,4,Masters,1,1843,2,Male,86,2,3,Married,2691,8247,8,Y,No,20,4,2,80,1,15,3,3,2,1,1,2,No,,,,TOR,L1
110354,2020,35,Travel_Frequently,812,Marketing,4,Masters,1,1640,4,Male,52,2,3,Single,4606,15384,0,Y,No,14,3,2,80,0,5,4,2,2,1,2,2,No,,,,NYC,L2
110355,2020,26,Travel_Rarely,824,Delivery,10,Doctorate,1,653,3,Male,58,4,2,Married,4839,15719,0,Y,No,20,3,3,80,0,5,3,3,2,1,1,1,No,,,,CAL,L1
110356,2020,27,Travel_Frequently,385,Marketing,14,Masters,1,482,2,Male,49,3,2,Divorced,4541,22689,2,Y,No,12,3,2,80,1,6,2,3,2,1,1,1,No,,,,VAN,L2
110357,2020,25,Travel_Rarely,1349,Sales,16,Bachelors,1,1367,1,Male,89,3,3,Married,6284,12463,1,Y,No,11,3,1,80,0,6,3,2,2,1,1,1,No,,,,OTT,L2
110358,2020,37,Travel_Rarely,1383,Product,1,Masters,1,387,2,Male,89,2,3,Single,2203,15380,5,Y,No,13,3,3,80,2,6,0,3,2,1,1,1,No,,,,CAL,L1
110359,2020,34,Travel_Rarely,1119,HR,13,Doctorate,1,983,2,Male,73,2,4,Married,2607,21346,2,Y,No,17,3,3,80,0,5,2,2,2,1,1,1,No,,,,VAN,L1
110360,2020,30,Travel_Rarely,533,HR,1,Masters,1,1428,2,Male,62,2,2,Married,3579,3868,2,Y,No,14,3,2,80,0,6,2,2,2,2,1,1,No,,,,TOR,L1
110361,2020,38,Travel_Rarely,944,Delivery,12,Masters,1,1919,3,Female,43,3,4,Married,6719,16303,4,Y,No,17,3,2,80,1,10,4,2,2,1,1,2,No,,,,PHL,L2
110362,2020,27,Travel_Rarely,1351,Delivery,2,Bachelors,1,1911,2,Male,42,3,2,Married,2236,6088,1,Y,No,11,3,2,80,1,5,3,2,2,1,1,1,No,,,,BOS,L1
110363,2020,39,Travel_Rarely,1026,Product,4,Doctorate,1,1690,1,Male,74,3,1,Divorced,5404,19693,3,Y,No,16,3,3,80,1,9,3,3,2,2,1,2,No,,,,TOR,L2
110364,2020,32,Travel_Rarely,810,Sales,9,Masters,1,669,1,Male,76,2,3,Single,4771,12039,3,Y,No,12,3,2,80,0,7,4,3,2,1,1,1,No,,,,VAN,L2
110365,2020,37,Travel_Rarely,615,Delivery,3,Masters,1,1671,3,Male,75,2,2,Married,2446,16038,3,Y,No,13,3,1,80,1,6,3,2,2,1,1,2,No,,,,OTT,L1
110366,2020,29,Travel_Rarely,1190,Marketing,8,Masters,1,836,3,Male,49,2,4,Single,2263,14961,2,Y,No,17,3,2,80,0,7,1,3,2,2,1,1,No,,,,CAL,L1
110367,2020,30,Travel_Rarely,815,Corporate Functions,10,Doctorate,1,553,3,Male,58,3,3,Single,2316,22664,1,Y,Yes,16,3,1,80,0,6,2,3,2,2,1,2,No,,,,TOR,L1
110368,2020,25,Travel_Rarely,601,HR,4,Diploma,1,783,2,Male,86,2,1,Married,4205,18199,1,Y,No,12,3,1,80,0,5,1,3,2,1,1,2,No,,,,NYC,L2
110369,2020,52,Travel_Rarely,1202,Corporate Functions,3,Masters,1,1459,4,Female,37,3,3,Married,4034,16107,0,Y,No,15,3,2,80,0,4,2,2,2,1,1,1,No,,,,CAL,L2
110370,2020,33,Travel_Rarely,948,Delivery,11,Bachelors,1,575,4,Male,67,2,1,Single,6690,23224,5,Y,No,16,3,1,80,0,9,1,1,2,2,1,2,No,,,,CAL,L2
110371,2020,36,Travel_Rarely,576,HR,1,Masters,1,584,2,Male,58,3,2,Married,6514,15562,5,Y,No,12,3,2,80,0,7,3,2,2,2,1,1,No,,,,PHL,L2
110372,2020,31,Travel_Rarely,409,Corporate Functions,3,Diploma,1,443,3,Male,95,2,1,Married,2253,16241,0,Y,No,12,3,3,80,1,4,3,3,2,1,1,1,No,,,,VAN,L1
110373,2020,42,Travel_Rarely,567,Product,5,Diploma,1,1993,3,Male,51,1,1,Divorced,10157,21271,3,Y,No,15,3,1,80,1,10,4,3,2,2,1,2,No,,,,OTT,L3
110374,2020,30,Travel_Rarely,572,Product,13,Doctorate,1,580,2,Female,73,3,3,Divorced,5163,6157,5,Y,No,17,3,3,80,1,9,3,4,2,2,2,2,No,,,,MKM,L2
110375,2020,42,Travel_Rarely,1334,Marketing,7,Doctorate,1,245,4,Male,36,4,4,Married,2104,5199,3,Y,No,14,3,4,80,2,6,2,3,2,2,1,1,No,,,,MKM,L1
110376,2020,47,Travel_Rarely,939,HR,18,Bachelors,1,1082,1,Male,63,3,2,Married,2264,25817,2,Y,No,12,3,3,80,1,4,2,3,2,1,1,1,No,,,,CAL,L1
110377,2020,34,Travel_Frequently,1138,HR,19,Doctorate,1,963,2,Female,85,3,1,Divorced,10105,9066,1,Y,No,13,3,3,80,0,12,1,2,2,1,1,1,No,,,,TOR,L2
110378,2020,50,Travel_Rarely,332,Delivery,4,Masters,1,661,3,Male,43,2,3,Single,7966,19645,2,Y,No,14,3,3,80,0,26,3,2,2,2,1,2,No,,,,OTT,L3
110379,2020,38,Travel_Frequently,629,Corporate Functions,12,Doctorate,1,801,2,Male,70,2,3,Single,3724,2181,0,Y,No,16,3,3,80,0,6,2,1,2,1,1,1,No,,,,PHL,L1
110380,2020,27,Travel_Rarely,1163,Delivery,5,Masters,1,419,1,Male,65,2,2,Married,6394,3529,1,Y,No,18,3,1,80,1,8,2,3,2,2,1,2,No,,,,BOS,L2
110381,2020,22,Travel_Rarely,1100,Sales,5,Doctorate,1,309,3,Male,60,3,2,Married,2357,12375,0,Y,No,16,3,1,80,0,3,2,2,2,1,1,1,No,,,,NYC,L1
110382,2020,43,Travel_Rarely,731,Product,3,Doctorate,1,288,4,Male,95,3,1,Single,9481,12448,6,Y,No,15,3,3,80,0,15,2,3,2,1,1,2,No,,,,MKM,L2
110383,2020,46,Travel_Rarely,1228,Corporate Functions,4,Doctorate,1,1463,2,Male,83,3,3,Divorced,10254,19761,5,Y,No,17,3,2,80,0,17,2,2,2,1,1,1,No,,,,NYC,L3
110384,2020,23,Travel_Rarely,161,HR,3,Diploma,1,1682,2,Female,52,3,2,Single,3294,12900,1,Y,No,13,3,3,80,0,3,2,1,2,1,1,1,No,,,,TOR,L1
110385,2020,30,Travel_Rarely,630,Corporate Functions,7,Doctorate,1,954,3,Male,44,2,3,Divorced,2256,26468,1,Y,No,12,3,2,80,0,4,1,3,2,1,1,2,No,,,,MKM,L1
110386,2020,46,Travel_Rarely,415,Marketing,8,Masters,1,1812,2,Male,81,3,3,Married,5034,2849,2,Y,No,15,3,2,80,1,13,3,2,2,1,1,1,No,,,,CAL,L2
110387,2020,28,Travel_Rarely,1300,Marketing,15,Bachelors,1,1293,1,Male,84,3,3,Married,6300,12461,1,Y,No,11,3,1,80,0,6,3,2,2,1,1,1,No,,,,VAN,L2
110388,2020,41,Travel_Rarely,855,HR,12,Masters,1,1767,2,Male,57,3,2,Married,2767,8952,7,Y,No,21,3,2,80,3,7,6,2,2,1,1,2,No,,,,MKM,L1
110389,2020,32,Travel_Rarely,621,Delivery,6,Doctorate,1,1504,3,Male,91,3,4,Married,9328,23413,3,Y,Yes,12,3,3,80,1,7,3,2,2,2,1,2,No,,,,BOS,L2
110390,2020,25,Travel_Rarely,773,Product,7,Doctorate,1,159,2,Female,48,2,2,Single,2477,23406,1,Y,No,18,3,3,80,0,4,3,2,2,2,2,1,No,,,,VAN,L1
110391,2020,39,Travel_Rarely,1383,Delivery,2,Diploma,1,902,3,Male,42,2,3,Single,5207,7796,7,Y,No,11,3,2,80,1,13,2,3,2,2,1,2,No,,,,TOR,L2
110392,2020,32,Travel_Rarely,787,Delivery,3,Bachelors,1,640,2,Male,76,2,3,Single,6544,8288,4,Y,No,13,3,2,80,0,10,2,3,2,2,1,2,No,,,,VAN,L2
110393,2020,36,Travel_Rarely,544,HR,2,Masters,1,738,3,Male,74,3,2,Married,9621,3055,3,Y,No,11,3,2,80,0,16,2,2,2,1,1,1,No,,,,MKM,L2
110394,2020,35,Travel_Rarely,414,Corporate Functions,1,Doctorate,1,1471,3,Male,81,2,2,Divorced,3283,3755,4,Y,No,17,3,1,80,1,7,2,2,2,2,1,1,No,,,,OTT,L1
110395,2020,35,Travel_Rarely,1068,Product,3,Doctorate,1,1940,3,Male,91,3,3,Single,2175,12357,1,Y,No,15,3,2,80,2,16,2,3,2,2,1,2,No,,,,NYC,L1
110396,2020,36,Travel_Rarely,461,Delivery,19,Masters,1,1556,3,Male,73,2,2,Married,3617,8518,6,Y,No,15,3,2,80,0,5,0,2,2,1,1,1,No,,,,OTT,L1
110397,2020,32,Travel_Rarely,512,HR,4,Bachelors,1,1850,1,Female,63,3,3,Married,3932,16095,6,Y,No,12,3,2,80,0,5,0,2,2,2,1,1,No,,,,VAN,L1
110398,2020,28,Travel_Rarely,1328,Marketing,8,Masters,1,1994,1,Male,80,3,3,Married,4865,13869,0,Y,No,21,3,2,80,1,7,2,2,2,1,1,2,No,,,,NYC,L1
110399,2020,34,Travel_Rarely,668,Marketing,3,Diploma,1,1065,2,Female,46,3,3,Married,2731,6022,2,Y,No,13,3,3,80,1,7,3,3,2,2,2,1,No,,,,NYC,L1
110400,2020,26,Travel_Rarely,1362,Sales,9,Diploma,1,1950,1,Female,83,3,3,Divorced,4967,13713,0,Y,No,21,3,1,80,1,6,3,2,2,1,1,2,No,,,,NYC,L2
110401,2020,30,Travel_Rarely,333,HR,4,Masters,1,566,3,Male,48,1,4,Married,6019,24836,2,Y,No,20,4,3,80,0,10,2,2,2,2,1,1,No,,,,BOS,L2
110402,2020,22,Travel_Rarely,827,Sales,2,Doctorate,1,1156,1,Female,85,2,3,Single,2944,12735,1,Y,No,13,3,1,80,0,4,2,2,2,2,1,2,No,,,,NYC,L1
110403,2020,39,Travel_Rarely,1193,Marketing,2,Diploma,1,2051,3,Male,97,3,3,Single,2002,12548,2,Y,No,14,3,2,80,2,19,2,3,2,1,1,1,No,,,,MKM,L1
110404,2020,39,Travel_Rarely,1298,Corporate Functions,17,Bachelors,1,1819,1,Male,47,1,2,Married,5609,3933,4,Y,No,16,3,3,80,1,10,1,3,2,2,2,2,No,,,,TOR,L2
110405,2020,36,Travel_Rarely,432,Marketing,1,Diploma,1,1505,3,Male,75,2,2,Divorced,3269,3820,4,Y,No,17,3,1,80,1,7,2,2,2,2,1,1,No,,,,VAN,L1
110406,2020,28,Travel_Rarely,880,Marketing,5,Diploma,1,1470,3,Male,83,2,1,Divorced,8469,23500,0,Y,No,17,3,3,80,0,6,3,3,2,2,1,2,No,,,,VAN,L2
110407,2020,29,Travel_Rarely,1233,Sales,10,Masters,1,1170,1,Male,87,1,2,Married,4659,5866,1,Y,No,17,3,3,80,2,3,3,3,2,1,1,1,No,,,,PHL,L1
110408,2020,32,Travel_Rarely,602,Corporate Functions,1,Masters,1,492,3,Male,50,2,1,Married,4275,9782,3,Y,No,21,3,3,80,1,6,1,3,2,2,1,1,No,,,,VAN,L2
110409,2020,38,Travel_Rarely,1205,Sales,9,Diploma,1,1936,2,Female,71,3,4,Divorced,4775,14290,2,Y,No,18,3,3,80,2,10,0,3,2,1,1,2,No,,,,NYC,L1
110410,2020,23,Travel_Rarely,970,Delivery,6,Bachelors,1,1890,4,Male,40,2,2,Single,2859,21245,0,Y,No,14,3,2,80,0,3,2,3,2,1,1,1,No,,,,BOS,L1
110411,2020,36,Travel_Rarely,1012,Sales,1,Doctorate,1,340,2,Male,83,2,1,Married,3921,18692,1,Y,No,13,3,1,80,1,16,2,2,2,1,1,1,No,,,,OTT,L1
110412,2020,27,Travel_Rarely,200,Corporate Functions,11,Diploma,1,1440,4,Female,90,2,4,Single,5709,7051,1,Y,No,12,3,4,80,0,6,3,2,2,1,2,2,No,,,,BOS,L2
110413,2020,31,Travel_Rarely,1187,Corporate Functions,6,Masters,1,1017,2,Female,40,3,2,Single,2382,13793,2,Y,No,13,3,3,80,0,7,1,2,2,2,2,2,No,,,,NYC,L1
110414,2020,29,Travel_Rarely,1287,Corporate Functions,7,Doctorate,1,1280,2,Male,80,3,3,Married,6592,4205,1,Y,Yes,11,3,2,80,1,6,2,3,2,1,1,1,No,,,,NYC,L2
110415,2020,26,Non-Travel,794,Marketing,7,Doctorate,1,700,4,Male,57,3,2,Married,4848,15709,0,Y,No,21,3,2,80,1,4,3,3,2,1,1,1,No,,,,VAN,L2
110416,2020,31,Travel_Rarely,708,Sales,9,Bachelors,1,588,2,Female,48,2,3,Married,11621,25470,8,Y,No,20,3,3,80,1,11,2,2,2,2,1,1,No,,,,MKM,L3
110417,2020,40,Travel_Rarely,1183,Marketing,1,Diploma,1,2048,2,Male,94,3,3,Married,2030,12608,2,Y,No,13,3,2,80,2,19,2,3,2,2,1,1,No,,,,PHL,L1
110418,2020,34,Travel_Rarely,416,Marketing,7,Diploma,1,619,3,Female,40,2,4,Single,4012,7731,0,Y,No,18,3,1,80,0,6,2,3,2,2,1,2,No,,,,OTT,L1
110419,2020,33,Travel_Rarely,946,Sales,7,Masters,1,719,2,Male,94,3,2,Married,6146,7359,2,Y,No,11,3,3,80,0,10,2,3,2,1,2,2,No,,,,PHL,L2
110420,2020,33,Travel_Rarely,135,Sales,2,Masters,1,240,2,Male,89,3,3,Single,2495,10527,0,Y,No,14,3,1,80,0,4,2,3,2,1,1,1,No,,,,TOR,L1
110421,2020,27,Travel_Rarely,1173,Product,16,Diploma,1,566,3,Female,60,3,4,Single,2372,18015,6,Y,No,14,3,3,80,0,4,3,3,2,1,1,1,No,,,,OTT,L1
110422,2020,27,Travel_Rarely,981,Marketing,13,Bachelors,1,1098,2,Male,66,1,3,Divorced,2308,26831,0,Y,No,16,3,1,80,1,4,2,2,2,1,1,1,No,,,,BOS,L1
110423,2020,33,Travel_Frequently,1192,Product,2,Diploma,1,230,2,Male,35,2,2,Married,2829,26326,1,Y,No,16,3,1,80,0,5,3,3,2,2,1,2,No,,,,PHL,L1
110424,2020,54,Travel_Rarely,1039,Corporate Functions,1,Masters,1,1171,3,Female,49,2,2,Married,10513,9562,5,Y,No,16,3,1,80,1,30,2,1,2,2,1,2,No,,,,CAL,L3
110425,2020,38,Travel_Rarely,855,Corporate Functions,3,Masters,1,1791,2,Male,76,1,3,Married,5399,4162,2,Y,No,18,3,1,80,2,18,3,2,2,1,1,2,No,,,,MKM,L2
110426,2020,42,Travel_Rarely,944,Corporate Functions,8,Doctorate,1,841,3,Male,68,3,1,Divorced,10825,19260,3,Y,No,12,3,3,80,0,16,2,3,2,2,1,1,No,,,,TOR,L3
110427,2020,32,Travel_Rarely,1285,Marketing,24,Doctorate,1,1362,3,Male,65,3,1,Single,4080,13292,7,Y,No,17,3,3,80,2,8,3,3,2,1,1,1,No,,,,VAN,L1
110428,2020,46,Travel_Rarely,1435,Marketing,14,Masters,1,1118,3,Male,52,3,2,Married,19082,10839,4,Y,No,11,3,1,80,1,25,2,2,2,1,1,2,No,,,,VAN,L5
110429,2020,29,Travel_Rarely,1172,Delivery,7,Masters,1,931,2,Female,63,2,3,Married,4927,23973,1,Y,No,13,3,3,80,1,5,5,3,2,1,1,2,No,,,,NYC,L1
110430,2020,35,Travel_Rarely,969,Marketing,4,Diploma,1,1122,1,Male,70,3,4,Married,3006,4982,2,Y,No,18,3,2,80,1,8,2,2,2,1,1,1,No,,,,MKM,L1
110431,2020,28,Travel_Rarely,1101,HR,11,Diploma,1,317,3,Male,94,2,3,Married,3302,10275,2,Y,No,15,3,1,80,0,4,3,3,2,1,1,1,No,,,,VAN,L1
110432,2020,34,Travel_Rarely,196,Sales,1,Bachelors,1,620,1,Female,79,3,3,Single,4861,6695,1,Y,No,16,3,4,80,0,5,3,3,2,2,1,2,No,,,,BOS,L2
110433,2020,38,Travel_Rarely,1037,Product,3,Bachelors,1,55,3,Female,78,2,3,Married,3132,11866,0,Y,No,14,3,2,80,0,8,2,2,2,2,1,2,No,,,,OTT,L1
110434,2020,36,Travel_Rarely,1460,Delivery,10,Diploma,1,1383,1,Male,91,2,2,Divorced,3586,19185,3,Y,No,17,3,1,80,0,7,5,2,2,1,1,1,No,,,,CAL,L1
110435,2020,34,Travel_Rarely,194,HR,1,Doctorate,1,616,1,Female,80,3,3,Single,4849,6700,1,Y,No,16,3,3,80,0,5,2,3,2,2,1,1,No,,,,VAN,L1
110436,2020,53,Travel_Rarely,849,HR,4,Bachelors,1,530,1,Male,83,3,1,Married,19412,8557,4,Y,No,11,3,2,80,1,24,3,2,2,1,1,1,No,,,,VAN,L5
110437,2020,49,Travel_Rarely,855,Product,10,Bachelors,1,312,3,Male,69,3,1,Married,4330,13840,3,Y,No,16,3,3,80,1,16,2,3,2,1,1,2,No,,,,NYC,L1
110438,2020,33,Travel_Frequently,901,Marketing,7,Bachelors,1,449,2,Male,58,2,3,Married,2418,11473,1,Y,No,12,3,3,80,2,3,2,2,2,1,1,1,No,,,,CAL,L1
110439,2020,25,Travel_Rarely,667,Delivery,1,Masters,1,359,1,Female,62,3,3,Single,4896,7476,0,Y,No,12,3,4,80,1,5,3,3,2,1,1,1,No,,,,VAN,L2
